#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A7F3E5
#Date Time: 2025-07-04 15:01:03.296
#Start: 10 Hz
#Stop: 100000 Hz
#Steps: 81
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 32 
#Channel: Channel 1
#Range: 5.55283 V
#Offset: 0.000243159 V
#Relative: no

Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Magnitude THD+N (dB),Channel 1 Magnitude THD (dB),Channel 1 Phase (deg),Channel 1 Custom One (dB)
199.5262314968879,-23.23925077576866,-24.798450002086568,-46.913136778770635,184.25433576589046,-23.23925077576866
223.87211385683398,-23.22307045929329,-24.44436696739432,-49.54071055234978,184.02487136071048,-23.22307045929329
251.18864315095794,-23.19164441539403,-24.585947529282784,-48.52934021328888,183.56516541083383,-23.19164441539403
281.8382931264455,-23.171252663682033,-24.36112930213234,-47.3265049972517,183.30555319844518,-23.171252663682033
316.22776601683796,-23.16061603912534,-24.293682557058204,-46.45182318245248,182.9401241328373,-23.16061603912534
354.8133892335753,-23.123267442258427,-23.87962192676035,-43.081578061406994,182.71964021310728,-23.123267442258427
398.1071705534973,-23.087329117163357,-24.030206019287434,-46.67642697204205,182.53476035147958,-23.087329117163357
446.683592150963,-23.112876474649397,-23.285378775011605,-44.37250749140226,182.18816884880357,-23.112876474649397
501.18723362727246,-23.088407636224137,-23.310962939785625,-44.498475527657355,182.13957741979613,-23.088407636224137
562.3413251903492,-23.077557843554438,-23.059048944420773,-45.08431685015793,181.79689739079188,-23.077557843554438
630.957344480193,-23.06318621785996,-23.043904771798065,-46.55542184234611,181.94294076575324,-23.06318621785996
707.945784384138,-23.051207601034378,-22.60584605337028,-46.885586848965765,181.59107508884352,-23.051207601034378
794.3282347242814,-23.056774696819502,-22.162674015382603,-46.25328664787513,181.4114649189126,-23.056774696819502
891.2509381337459,-23.027934640491523,-22.027758309569286,-44.474910146026936,181.27823925012981,-23.027934640491523
1000,-23.03579496304161,-21.641326547140665,-47.03094946404712,181.20732557110534,-23.03579496304161
1122.018454301963,-23.004339333194107,-21.527846003750305,-45.861615062892234,181.31552414519052,-23.004339333194107
1258.9254117941675,-22.99740459107906,-21.269428661700477,-44.04736093537139,181.0071454066248,-22.99740459107906
1412.537544622754,-23.026562929404633,-20.615121700159232,-44.16497635807946,180.85100808795767,-23.026562929404633
1584.893192461114,-22.994585647368847,-20.468016171711593,-41.78781315592914,180.62933673794106,-22.994585647368847
1778.2794100389228,-23.002298215622716,-20.438860516680318,-43.800274421788544,180.73402597492128,-23.002298215622716
1995.2623149688789,-22.9559951243823,-20.41385886033214,-46.11803699533333,180.6937977117943,-22.9559951243823
2238.72113856834,-22.955310306010066,-20.02205799791611,-45.45732859145586,180.61944240168464,-22.955310306010066
2511.8864315095793,-22.977447446898353,-19.729792172431225,-42.5075743144056,180.74019930296484,-22.977447446898353
2818.382931264455,-22.95093782443727,-19.543854591744868,-42.56998209629661,180.4107299967486,-22.95093782443727
3162.277660168379,-22.958033236280567,-19.41326012443823,-46.18077633527904,180.55708698039462,-22.958033236280567
3548.133892335753,-22.920141261881287,-19.328857497573452,-40.39137020100614,180.4457610553546,-22.920141261881287
3981.0717055349733,-22.918391648925255,-18.768649870497228,-41.83502904617029,180.2639382849085,-22.918391648925255
4466.83592150963,-22.897532926923038,-18.950617997669653,-44.1917160262298,180.29368689652085,-22.897532926923038
5011.872336272725,-22.938004096097224,-18.891470849886986,-42.19467924035793,180.32484982523044,-22.938004096097224
5623.413251903491,-22.889996220069726,-18.859024347938842,-43.24108545256521,180.33896158867282,-22.889996220069726
6309.57344480193,-22.88978786477978,-18.84366096788132,-40.85701939658652,180.230992122126,-22.88978786477978
7079.45784384138,-22.911536813189677,-18.33695866276444,-39.20455435146704,180.11746265073913,-22.911536813189677
7943.282347242814,-22.93645257589816,-18.040394951276383,-39.21290789151091,180.15238642621398,-22.93645257589816
8912.509381337459,-22.916087438284535,-18.081674192167938,-38.90062471146228,179.94255485863687,-22.916087438284535
10000,-22.885487622049343,-18.422338650520043,-41.78360565340487,179.94500176263637,-22.885487622049343
11220.18454301963,-22.914904357149993,-18.007675310396603,-41.1268227709849,179.9922030085484,-22.914904357149993
12589.254117941675,-22.868293995078453,-18.077894543018267,-39.58382741222592,180.022926432801,-22.868293995078453
14125.37544622754,-22.88431869178824,-17.35475553233003,-42.02652230889096,180.07540255779662,-22.88431869178824
15848.931924611143,-22.881066349442275,-17.559641153696848,-38.63154640402753,179.95543904750397,-22.881066349442275
17782.79410038923,-22.840472686951756,-17.223449782843876,-34.63680055966956,179.91050063729563,-22.840472686951756
19952.62314968879,-22.882225772747624,-17.481836453131315,-37.10638832357159,180.03171083086315,-22.882225772747624
22387.2113856834,-22.790414485802547,-17.166600773303216,-36.25058017637201,179.57921369818268,-22.790414485802547
25118.864315095794,-22.851572485374476,-17.026079291760514,-35.234197668450136,179.83109562169446,-22.851572485374476
28183.82931264455,-22.862609490354345,-16.714371651458173,-37.140312057545806,179.75911417943888,-22.862609490354345
31622.776601683796,-22.821297755272063,-16.532307912225267,-33.770907043078495,179.9934637409574,-22.821297755272063
35481.33892335753,-22.870891203622445,-15.891083035016624,-33.43309157344451,180.08668963242377,-22.870891203622445
39810.717055349734,-22.82985567514036,-15.85722975382323,-35.981256680992864,179.63815642290652,-22.82985567514036
44668.3592150963,-22.86738485420431,-16.064972034056293,-35.45836542203256,179.8053050619082,-22.86738485420431
50118.72336272724,-22.85934839380536,-15.49731255399788,-35.117746437548575,179.03222880143463,-22.85934839380536
56234.13251903491,-22.790387393102076,-15.752601806696603,-36.909915656357,179.16734797677498,-22.790387393102076
63095.734448019306,-22.778344792181105,-15.547553725573666,-35.1004184245601,179.53467250614506,-22.778344792181105
70794.5784384138,-22.8113880956087,-15.217131661305896,-34.99391868852817,178.90743678759884,-22.8113880956087
79432.82347242814,-22.735375451492395,-14.647834275482992,-36.65091783438176,179.14799440625632,-22.735375451492395
89125.0938133746,-22.810824000661405,-14.90970996362874,-35.6521488302159,178.38911888423195,-22.810824000661405
100000,-22.785792226679007,-14.114755151191156,-34.86469955818705,179.4556391323273,-22.785792226679007
