#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A7F3E5
#Date Time: 2025-07-04 15:03:18.759
#Start: 10 Hz
#Stop: 100000 Hz
#Steps: 81
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 32 
#Channel: Channel 1
#Range: 61.0158 V
#Offset: -0.00262571 V
#Relative: no

Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Magnitude THD+N (dB),Channel 1 Magnitude THD (dB),Channel 1 Phase (deg),Channel 1 Custom One (dB)
398.1071705534973,-23.1490476317079,-32.32547839695553,-49.311101361278006,181.18368638323818,-23.1490476317079
446.683592150963,-23.126855231961624,-32.17528391570178,-50.40700241072973,181.08743574280896,-23.126855231961624
501.18723362727246,-23.12312598862362,-32.297530540922125,-51.51326246805397,181.018245290761,-23.12312598862362
562.3413251903492,-23.10633300862072,-31.714927104661875,-50.317444551765185,180.92258578209396,-23.10633300862072
630.957344480193,-23.10046142642574,-31.525435088940043,-49.56407248088476,180.89590762599187,-23.10046142642574
707.945784384138,-23.087451402560816,-31.153246745984706,-49.68917084972637,180.82682092550797,-23.087451402560816
794.3282347242814,-23.08038285102989,-30.816414930769284,-49.29290278399105,180.7676163270889,-23.08038285102989
891.2509381337459,-23.07743515800995,-30.730825791024515,-50.562600342828,180.745291663881,-23.07743515800995
1000,-23.056184273228453,-30.42805015355544,-50.4779268718461,180.61053278019637,-23.056184273228453
1122.018454301963,-23.04316601814868,-30.209419867212848,-50.747589877986655,180.53535481845643,-23.04316601814868
1258.9254117941675,-23.04522442797806,-30.076865675808104,-49.38263055482126,180.54447815178142,-23.04522442797806
1412.537544622754,-23.032638135381447,-29.598073394080252,-50.119219841599914,180.47008884174164,-23.032638135381447
1584.893192461114,-23.031864181325027,-29.463702212282126,-49.436267392219534,180.44103040106233,-23.031864181325027
1778.2794100389228,-23.011830918788085,-29.14506572759009,-51.33403151697823,180.33356036978086,-23.011830918788085
1995.2623149688789,-22.997226365015244,-28.92989587935994,-47.91675412828824,180.33827447728095,-22.997226365015244
2238.72113856834,-22.984517352701104,-28.527942158251424,-51.219356267507486,180.2835517946869,-22.984517352701104
2511.8864315095793,-22.97286158313922,-28.32456282970071,-47.92490500980591,180.324131391754,-22.97286158313922
2818.382931264455,-22.94675572797542,-28.37772697467185,-49.761325510185095,180.18955805497916,-22.94675572797542
3162.277660168379,-22.943038111610946,-28.02445651976337,-48.699296054421815,180.1941066587782,-22.943038111610946
3548.133892335753,-22.92979705859336,-27.864955213504565,-49.46039838214923,180.15086465017797,-22.92979705859336
3981.0717055349733,-22.90390131743245,-27.650714927198177,-48.429000599148836,180.07248260310982,-22.90390131743245
4466.83592150963,-22.89266072158179,-27.784562701737272,-47.370998220010875,179.99517572286675,-22.89266072158179
5011.872336272725,-22.85893994187456,-27.495812740340746,-45.62280923093593,179.93365742488896,-22.85893994187456
5623.413251903491,-22.859801037573106,-27.582433749210054,-46.846563753193436,179.94314783166553,-22.859801037573106
6309.57344480193,-22.840202496039034,-27.20369277053685,-46.08506992501215,179.91991848676008,-22.840202496039034
7079.45784384138,-22.841619437585546,-27.484316500011513,-46.9542524625733,179.90737490476215,-22.841619437585546
7943.282347242814,-22.841241819110735,-27.58817528554087,-51.73045292541205,179.81110546315432,-22.841241819110735
8912.509381337459,-22.821828691393474,-27.1662787811158,-45.90223327718192,179.82533919870033,-22.821828691393474
10000,-22.82594081108048,-26.878139044948437,-46.93602754744619,179.84893854008425,-22.82594081108048
11220.18454301963,-22.830259902967434,-27.131151663499942,-46.76479996973647,179.82267869676377,-22.830259902967434
12589.254117941675,-22.836066996855653,-26.73881661859015,-45.83275840932033,179.65767639711672,-22.836066996855653
14125.37544622754,-22.86360463545188,-26.65204660395931,-45.768351302937575,179.77676494392023,-22.86360463545188
15848.931924611143,-22.855970395610793,-26.282728290483853,-46.156180838397354,179.825772919555,-22.855970395610793
17782.79410038923,-22.8750411370188,-26.82810448388934,-49.61902092276672,179.7390824907605,-22.8750411370188
19952.62314968879,-22.860432335400553,-26.26302811119222,-46.868072001275166,179.69438290585782,-22.860432335400553
22387.2113856834,-22.866094632226712,-25.714248244310287,-46.902010129170684,179.6967128928614,-22.866094632226712
25118.864315095794,-22.90141873827241,-26.00500446008772,-46.79384879141629,179.62119475100974,-22.90141873827241
28183.82931264455,-22.902375200855047,-26.00408978994491,-43.64490107975321,179.68152006489018,-22.902375200855047
31622.776601683796,-22.91562381553107,-25.30101116732707,-44.86579944935775,179.5445176045201,-22.91562381553107
35481.33892335753,-22.876000713496776,-25.466984383797303,-40.51897627602554,179.47888366515582,-22.876000713496776
39810.717055349734,-22.846212874221912,-24.852676698525414,-40.79415867254116,179.60929869069008,-22.846212874221912
44668.3592150963,-22.87200484934938,-24.614333607707024,-41.35176862231168,179.37202212868027,-22.87200484934938
50118.72336272724,-22.857236096658124,-24.51167742526532,-42.51422178400644,179.52650552403628,-22.857236096658124
56234.13251903491,-22.836002660860252,-24.39805599013315,-44.309278119229845,179.14800152928808,-22.836002660860252
63095.734448019306,-22.884642538040122,-24.50667975541944,-41.788055488536884,179.282254642987,-22.884642538040122
70794.5784384138,-22.87582379726125,-23.967420688568314,-46.53164206058703,179.18742616143456,-22.87582379726125
79432.82347242814,-22.906419953549047,-23.638459295197602,-42.7750499400382,179.14509818814702,-22.906419953549047
89125.0938133746,-22.808094229318353,-23.57501355865342,-42.74394500537517,179.14366202210533,-22.808094229318353
100000,-22.831634829708758,-22.830946039349524,-41.72826321033766,179.00560802965484,-22.831634829708758
